conteo,tupla,X,L,M,T,P,Pr
1,2|14|27|37|41,187,310,310|64,310|64,0.0026666666666666666,0.4453222222222222
1,2|15|16|22|28,187,332,332|42,332|42,0.0026666666666666666,0.4453222222222222
1,2|15|27|28|41,187,42,42|332,42|332,0.0026666666666666666,0.4453222222222222
1,2|15|30|37|38,187,164,164|210,164|210,0.0026666666666666666,0.4453222222222222
1,2|19|25|26|28,187,183,183|191,183|191,0.0026666666666666666,0.4453222222222222
1,2|19|27|37|40,187,290,290|84,290|84,0.0026666666666666666,0.4453222222222222
1,2|21|31|34|42,187,324,324|50,324|50,0.0026666666666666666,0.4453222222222222
1,2|23|25|33|36,187,261,261|113,261|113,0.0026666666666666666,0.4453222222222222
1,2|23|27|28|34,187,257,257|117,257|117,0.0026666666666666666,0.4453222222222222
1,2|25|26|28|35,187,122,122|252,122|252,0.0026666666666666666,0.4453222222222222
1,2|30|32|35|36,187,205,205|169,205|169,0.0026666666666666666,0.4453222222222222
1,2|32|34|41|43,187,201,201|173,201|173,0.0026666666666666666,0.4453222222222222
1,3|4|7|13|24,187,118,118|256,118|256,0.0026666666666666666,0.4453222222222222
1,3|4|8|19|24,187,263,263|111,263|111,0.0026666666666666666,0.4453222222222222
1,3|4|22|38|43,187,145,145|229,145|229,0.0026666666666666666,0.4453222222222222
1,3|4|29|40|43,187,369,369|5,369|5,0.0026666666666666666,0.4453222222222222
1,3|5|7|13|16,187,182,182|192,182|192,0.0026666666666666666,0.4453222222222222
1,3|5|8|20|24,187,370,370|4,370|4,0.0026666666666666666,0.4453222222222222
1,3|5|17|30|37,187,291,291|83,291|83,0.0026666666666666666,0.4453222222222222
1,3|6|7|21|34,187,82,82|292,82|292,0.0026666666666666666,0.4453222222222222
1,3|6|7|28|40,187,314,314|60,314|60,0.0026666666666666666,0.4453222222222222
1,3|6|9|24|30,187,233,233|141,233|141,0.0026666666666666666,0.4453222222222222
1,3|7|10|13|21,187,247,247|127,247|127,0.0026666666666666666,0.4453222222222222
1,3|7|10|18|40,187,300,300|74,300|74,0.0026666666666666666,0.4453222222222222
1,3|8|9|23|35,187,14,14|360,14|360,0.0026666666666666666,0.4453222222222222
1,3|9|10|21|40,187,374,374|0,374|0,0.0026666666666666666,0.4453222222222222
1,3|9|15|29|41,187,173,173|201,173|201,0.0026666666666666666,0.4453222222222222
1,3|9|29|31|41,187,239,239|135,239|135,0.0026666666666666666,0.4453222222222222
1,3|10|28|29|33,187,214,214|160,214|160,0.0026666666666666666,0.4453222222222222
1,3|11|15|23|26,187,44,44|330,44|330,0.0026666666666666666,0.4453222222222222
1,3|12|14|23|41,187,343,343|31,343|31,0.0026666666666666666,0.4453222222222222
1,3|12|29|33|37,187,53,53|321,53|321,0.0026666666666666666,0.4453222222222222
1,3|13|16|20|26,187,361,361|13,361|13,0.0026666666666666666,0.4453222222222222
1,3|14|26|31|40,187,287,287|87,287|87,0.0026666666666666666,0.4453222222222222
1,3|15|26|31|34,187,129,129|245,129|245,0.0026666666666666666,0.4453222222222222
1,3|16|21|28|39,187,5,5|369,5|369,0.0026666666666666666,0.4453222222222222
1,3|17|21|28|31,187,218,218|156,218|156,0.0026666666666666666,0.4453222222222222
1,3|17|22|35|36,187,72,72|302,72|302,0.0026666666666666666,0.4453222222222222
1,3|18|23|28|43,187,240,240|134,240|134,0.0026666666666666666,0.4453222222222222
1,3|18|24|34|36,187,157,157|217,157|217,0.0026666666666666666,0.4453222222222222
1,3|19|23|30|40,187,35,35|339,35|339,0.0026666666666666666,0.4453222222222222
1,3|19|30|36|39,187,47,47|327,47|327,0.0026666666666666666,0.4453222222222222
1,3|20|22|33|35,187,171,171|203,171|203,0.0026666666666666666,0.4453222222222222
1,3|20|24|27|28,187,181,181|193,181|193,0.0026666666666666666,0.4453222222222222
1,3|20|24|37|38,187,115,115|259,115|259,0.0026666666666666666,0.4453222222222222
1,3|20|28|37|39,187,142,142|232,142|232,0.0026666666666666666,0.4453222222222222
1,3|23|30|32|40,187,199,199|175,199|175,0.0026666666666666666,0.4453222222222222
1,3|27|35|39|42,187,80,80|294,80|294,0.0026666666666666666,0.4453222222222222
1,3|28|32|41|43,187,66,66|308,66|308,0.0026666666666666666,0.4453222222222222
1,3|29|30|36|37,187,152,152|222,152|222,0.0026666666666666666,0.4453222222222222
1,4|5|15|36|42,187,1,1|373,1|373,0.0026666666666666666,0.4453222222222222
1,4|6|18|32|42,187,209,209|165,209|165,0.0026666666666666666,0.4453222222222222
1,4|6|20|27|35,187,156,156|218,156|218,0.0026666666666666666,0.4453222222222222
1,4|6|20|29|38,187,341,341|33,341|33,0.0026666666666666666,0.4453222222222222
1,4|7|8|24|41,187,355,355|19,355|19,0.0026666666666666666,0.4453222222222222
1,4|7|11|39|43,187,126,126|248,126|248,0.0026666666666666666,0.4453222222222222
1,4|7|17|18|20,187,282,282|92,282|92,0.0026666666666666666,0.4453222222222222
1,4|8|10|26|32,187,108,108|266,108|266,0.0026666666666666666,0.4453222222222222
1,4|8|12|19|30,187,258,258|116,258|116,0.0026666666666666666,0.4453222222222222
1,4|8|14|29|41,187,119,119|255,119|255,0.0026666666666666666,0.4453222222222222
1,4|8|16|31|37,187,92,92|282,92|282,0.0026666666666666666,0.4453222222222222
1,4|8|17|23|38,187,260,260|114,260|114,0.0026666666666666666,0.4453222222222222
1,4|8|18|20|24,187,230,230|144,230|144,0.0026666666666666666,0.4453222222222222
1,4|8|22|25|28,187,83,83|291,83|291,0.0026666666666666666,0.4453222222222222
1,4|8|24|26|32,187,32,32|342,32|342,0.0026666666666666666,0.4453222222222222
1,4|9|10|17|25,187,114,114|260,114|260,0.0026666666666666666,0.4453222222222222
1,4|9|25|31|36,187,52,52|322,52|322,0.0026666666666666666,0.4453222222222222
1,4|10|18|30|37,187,64,64|310,64|310,0.0026666666666666666,0.4453222222222222
1,4|11|12|21|36,187,19,19|355,19|355,0.0026666666666666666,0.4453222222222222
1,4|11|18|36|41,187,331,331|43,331|43,0.0026666666666666666,0.4453222222222222
1,4|11|22|34|38,187,33,33|341,33|341,0.0026666666666666666,0.4453222222222222
1,4|11|24|26|27,187,136,136|238,136|238,0.0026666666666666666,0.4453222222222222
1,4|12|13|24|32,187,15,15|359,15|359,0.0026666666666666666,0.4453222222222222
1,4|12|28|33|43,187,321,321|53,321|53,0.0026666666666666666,0.4453222222222222
1,4|13|18|29|37,187,89,89|285,89|285,0.0026666666666666666,0.4453222222222222
1,4|13|20|31|33,187,366,366|8,366|8,0.0026666666666666666,0.4453222222222222
1,4|13|22|36|37,187,26,26|348,26|348,0.0026666666666666666,0.4453222222222222
1,4|15|17|19|25,187,91,91|283,91|283,0.0026666666666666666,0.4453222222222222
1,4|15|30|38|42,187,248,248|126,248|126,0.0026666666666666666,0.4453222222222222
1,4|16|18|22|27,187,234,234|140,234|140,0.0026666666666666666,0.4453222222222222
1,4|17|21|35|40,187,354,354|20,354|20,0.0026666666666666666,0.4453222222222222
1,4|17|33|34|35,187,345,345|29,345|29,0.0026666666666666666,0.4453222222222222
1,4|18|22|34|41,187,168,168|206,168|206,0.0026666666666666666,0.4453222222222222
1,4|19|30|34|43,187,252,252|122,252|122,0.0026666666666666666,0.4453222222222222
1,4|19|32|35|41,187,6,6|368,6|368,0.0026666666666666666,0.4453222222222222
1,4|20|27|32|40,187,265,265|109,265|109,0.0026666666666666666,0.4453222222222222
1,4|22|29|32|40,187,275,275|99,275|99,0.0026666666666666666,0.4453222222222222
1,4|25|31|38|43,187,135,135|239,135|239,0.0026666666666666666,0.4453222222222222
1,4|26|32|36|42,187,87,87|287,87|287,0.0026666666666666666,0.4453222222222222
1,4|29|30|31|42,187,348,348|26,348|26,0.0026666666666666666,0.4453222222222222
1,4|29|36|38|39,187,308,308|66,308|66,0.0026666666666666666,0.4453222222222222
1,4|32|35|36|37,187,250,250|124,250|124,0.0026666666666666666,0.4453222222222222
1,5|6|15|27|30,187,225,225|149,225|149,0.0026666666666666666,0.4453222222222222
1,5|6|16|18|22,187,69,69|305,69|305,0.0026666666666666666,0.4453222222222222
1,5|7|8|14|28,187,169,169|205,169|205,0.0026666666666666666,0.4453222222222222
1,5|10|13|16|18,187,2,2|372,2|372,0.0026666666666666666,0.4453222222222222
1,5|10|16|35|39,187,266,266|108,266|108,0.0026666666666666666,0.4453222222222222
1,5|11|22|27|35,187,78,78|296,78|296,0.0026666666666666666,0.4453222222222222
1,5|12|14|15|40,187,75,75|299,75|299,0.0026666666666666666,0.4453222222222222
1,5|12|15|20|42,187,371,371|3,371|3,0.0026666666666666666,0.4453222222222222
1,5|12|32|34|43,187,21,21|353,21|353,0.0026666666666666666,0.4453222222222222
1,5|13|17|22|40,187,359,359|15,359|15,0.0026666666666666666,0.4453222222222222
1,5|15|21|22|39,187,244,244|130,244|130,0.0026666666666666666,0.4453222222222222
1,5|15|27|36|38,187,38,38|336,38|336,0.0026666666666666666,0.4453222222222222
1,5|16|18|25|30,187,138,138|236,138|236,0.0026666666666666666,0.4453222222222222
1,5|16|18|28|41,187,10,10|364,10|364,0.0026666666666666666,0.4453222222222222
1,5|16|25|39|41,187,232,232|142,232|142,0.0026666666666666666,0.4453222222222222
1,5|17|27|29|30,187,185,185|189,185|189,0.0026666666666666666,0.4453222222222222
1,5|18|19|25|36,187,3,3|371,3|371,0.0026666666666666666,0.4453222222222222
1,5|18|19|26|31,187,329,329|45,329|45,0.0026666666666666666,0.4453222222222222
1,5|18|29|33|34,187,25,25|349,25|349,0.0026666666666666666,0.4453222222222222
1,5|19|20|22|34,187,140,140|234,140|234,0.0026666666666666666,0.4453222222222222
1,5|20|21|25|26,187,363,363|11,363|11,0.0026666666666666666,0.4453222222222222
1,5|20|26|34|37,187,190,190|184,190|184,0.0026666666666666666,0.4453222222222222
1,5|20|34|35|43,187,334,334|40,334|40,0.0026666666666666666,0.4453222222222222
1,5|22|24|33|43,187,320,320|54,320|54,0.0026666666666666666,0.4453222222222222
1,5|24|29|41|43,187,289,289|85,289|85,0.0026666666666666666,0.4453222222222222
1,5|26|31|39|40,187,215,215|159,215|159,0.0026666666666666666,0.4453222222222222
1,5|27|34|36|39,187,41,41|333,41|333,0.0026666666666666666,0.4453222222222222
1,6|7|15|38|40,187,97,97|277,97|277,0.0026666666666666666,0.4453222222222222
1,6|7|16|38|39,187,221,221|153,221|153,0.0026666666666666666,0.4453222222222222
1,6|8|12|17|31,187,280,280|94,280|94,0.0026666666666666666,0.4453222222222222
1,6|9|10|13|22,187,325,325|49,325|49,0.0026666666666666666,0.4453222222222222
1,6|9|29|32|33,187,298,298|76,298|76,0.0026666666666666666,0.4453222222222222
1,6|10|14|21|26,187,139,139|235,139|235,0.0026666666666666666,0.4453222222222222
1,6|10|18|27|35,187,18,18|356,18|356,0.0026666666666666666,0.4453222222222222
1,6|11|20|22|33,187,4,4|370,4|370,0.0026666666666666666,0.4453222222222222
1,6|11|28|34|39,187,81,81|293,81|293,0.0026666666666666666,0.4453222222222222
1,6|13|14|30|34,187,184,184|190,184|190,0.0026666666666666666,0.4453222222222222
1,6|14|15|28|30,187,217,217|157,217|157,0.0026666666666666666,0.4453222222222222
1,6|17|30|38|39,187,67,67|307,67|307,0.0026666666666666666,0.4453222222222222
1,6|18|22|29|40,187,302,302|72,302|72,0.0026666666666666666,0.4453222222222222
1,6|19|30|34|35,187,237,237|137,237|137,0.0026666666666666666,0.4453222222222222
1,6|19|31|33|39,187,85,85|289,85|289,0.0026666666666666666,0.4453222222222222
1,6|20|22|30|34,187,155,155|219,155|219,0.0026666666666666666,0.4453222222222222
1,6|21|23|31|32,187,106,106|268,106|268,0.0026666666666666666,0.4453222222222222
1,6|24|27|32|39,187,174,174|200,174|200,0.0026666666666666666,0.4453222222222222
1,6|27|28|36|40,187,228,228|146,228|146,0.0026666666666666666,0.4453222222222222
1,7|8|10|42|43,187,317,317|57,317|57,0.0026666666666666666,0.4453222222222222
1,7|8|13|27|41,187,51,51|323,51|323,0.0026666666666666666,0.4453222222222222
1,7|8|17|32|37,187,241,241|133,241|133,0.0026666666666666666,0.4453222222222222
1,7|8|27|38|39,187,259,259|115,259|115,0.0026666666666666666,0.4453222222222222
1,7|9|10|22|39,187,116,116|258,116|258,0.0026666666666666666,0.4453222222222222
1,7|9|11|13|38,187,141,141|233,141|233,0.0026666666666666666,0.4453222222222222
1,7|11|14|30|42,187,253,253|121,253|121,0.0026666666666666666,0.4453222222222222
1,7|11|17|18|43,187,179,179|195,179|195,0.0026666666666666666,0.4453222222222222
1,7|13|28|34|40,187,170,170|204,170|204,0.0026666666666666666,0.4453222222222222
1,7|14|19|37|40,187,55,55|319,55|319,0.0026666666666666666,0.4453222222222222
1,7|15|18|29|32,187,29,29|345,29|345,0.0026666666666666666,0.4453222222222222
1,7|15|22|23|42,187,133,133|241,133|241,0.0026666666666666666,0.4453222222222222
1,7|15|26|41|43,187,40,40|334,40|334,0.0026666666666666666,0.4453222222222222
1,7|15|27|32|40,187,132,132|242,132|242,0.0026666666666666666,0.4453222222222222
1,7|16|24|35|43,187,315,315|59,315|59,0.0026666666666666666,0.4453222222222222
1,7|16|26|30|32,187,58,58|316,58|316,0.0026666666666666666,0.4453222222222222
1,7|17|18|24|28,187,154,154|220,154|220,0.0026666666666666666,0.4453222222222222
1,7|18|21|23|28,187,111,111|263,111|263,0.0026666666666666666,0.4453222222222222
1,7|20|26|32|38,187,60,60|314,60|314,0.0026666666666666666,0.4453222222222222
1,7|21|32|33|34,187,303,303|71,303|71,0.0026666666666666666,0.4453222222222222
1,7|22|25|32|33,187,203,203|171,203|171,0.0026666666666666666,0.4453222222222222
1,7|23|33|35|36,187,220,220|154,220|154,0.0026666666666666666,0.4453222222222222
1,7|25|29|32|41,187,22,22|352,22|352,0.0026666666666666666,0.4453222222222222
1,7|25|31|33|41,187,236,236|138,236|138,0.0026666666666666666,0.4453222222222222
1,7|32|37|38|41,187,65,65|309,65|309,0.0026666666666666666,0.4453222222222222
1,8|9|11|36|42,187,24,24|350,24|350,0.0026666666666666666,0.4453222222222222
1,8|10|19|22|30,187,362,362|12,362|12,0.0026666666666666666,0.4453222222222222
1,8|10|30|35|40,187,212,212|162,212|162,0.0026666666666666666,0.4453222222222222
1,8|12|15|27|35,187,216,216|158,216|158,0.0026666666666666666,0.4453222222222222
1,8|12|29|30|31,187,191,191|183,191|183,0.0026666666666666666,0.4453222222222222
1,8|14|20|23|28,187,107,107|267,107|267,0.0026666666666666666,0.4453222222222222
1,8|14|28|36|43,187,131,131|243,131|243,0.0026666666666666666,0.4453222222222222
1,8|15|21|27|32,187,128,128|246,128|246,0.0026666666666666666,0.4453222222222222
1,8|15|21|27|35,187,30,30|344,30|344,0.0026666666666666666,0.4453222222222222
1,8|15|26|32|37,187,99,99|275,99|275,0.0026666666666666666,0.4453222222222222
1,8|17|18|37|42,187,88,88|286,88|286,0.0026666666666666666,0.4453222222222222
1,8|17|20|21|32,187,278,278|96,278|96,0.0026666666666666666,0.4453222222222222
1,8|18|19|22|38,187,93,93|281,93|281,0.0026666666666666666,0.4453222222222222
1,8|18|19|32|42,187,192,192|182,192|182,0.0026666666666666666,0.4453222222222222
1,8|18|22|23|28,187,103,103|271,103|271,0.0026666666666666666,0.4453222222222222
1,8|20|22|37|43,187,319,319|55,319|55,0.0026666666666666666,0.4453222222222222
1,8|21|22|37|38,187,372,372|2,372|2,0.0026666666666666666,0.4453222222222222
1,8|21|33|34|42,187,262,262|112,262|112,0.0026666666666666666,0.4453222222222222
1,8|22|24|25|40,187,102,102|272,102|272,0.0026666666666666666,0.4453222222222222
1,8|25|31|33|39,187,39,39|335,39|335,0.0026666666666666666,0.4453222222222222
1,8|26|31|38|39,187,146,146|228,146|228,0.0026666666666666666,0.4453222222222222
1,8|36|37|38|42,187,27,27|347,27|347,0.0026666666666666666,0.4453222222222222
1,9|10|13|14|37,187,189,189|185,189|185,0.0026666666666666666,0.4453222222222222
1,9|10|14|41|42,187,121,121|253,121|253,0.0026666666666666666,0.4453222222222222
1,9|10|15|22|24,187,208,208|166,208|166,0.0026666666666666666,0.4453222222222222
1,9|10|26|30|36,187,149,149|225,149|225,0.0026666666666666666,0.4453222222222222
1,9|10|27|35|42,187,349,349|25,349|25,0.0026666666666666666,0.4453222222222222
1,9|11|31|35|36,187,162,162|212,162|212,0.0026666666666666666,0.4453222222222222
1,9|12|16|28|38,187,373,373|1,373|1,0.0026666666666666666,0.4453222222222222
1,9|13|14|17|34,187,316,316|58,316|58,0.0026666666666666666,0.4453222222222222
1,9|15|19|30|34,187,9,9|365,9|365,0.0026666666666666666,0.4453222222222222
1,9|15|24|31|36,187,163,163|211,163|211,0.0026666666666666666,0.4453222222222222
1,9|16|26|29|31,187,86,86|288,86|288,0.0026666666666666666,0.4453222222222222
1,9|17|21|34|40,187,16,16|358,16|358,0.0026666666666666666,0.4453222222222222
1,9|18|25|38|39,187,224,224|150,224|150,0.0026666666666666666,0.4453222222222222
1,9|19|20|35|39,187,95,95|279,95|279,0.0026666666666666666,0.4453222222222222
1,9|22|25|30|40,187,227,227|147,227|147,0.0026666666666666666,0.4453222222222222
1,9|22|25|31|40,187,70,70|304,70|304,0.0026666666666666666,0.4453222222222222
1,10|11|15|23|38,187,273,273|101,273|101,0.0026666666666666666,0.4453222222222222
1,10|11|30|36|43,187,313,313|61,313|61,0.0026666666666666666,0.4453222222222222
1,10|12|15|41|43,187,338,338|36,338|36,0.0026666666666666666,0.4453222222222222
1,10|12|17|20|32,187,276,276|98,276|98,0.0026666666666666666,0.4453222222222222
1,10|12|27|34|40,187,342,342|32,342|32,0.0026666666666666666,0.4453222222222222
1,10|13|18|19|37,187,23,23|351,23|351,0.0026666666666666666,0.4453222222222222
1,10|13|21|34|43,187,196,196|178,196|178,0.0026666666666666666,0.4453222222222222
1,10|14|29|35|37,187,180,180|194,180|194,0.0026666666666666666,0.4453222222222222
1,10|14|30|37|42,187,274,274|100,274|100,0.0026666666666666666,0.4453222222222222
1,10|15|21|33|39,187,28,28|346,28|346,0.0026666666666666666,0.4453222222222222
1,10|18|20|22|24,187,7,7|367,7|367,0.0026666666666666666,0.4453222222222222
1,10|18|21|22|33,187,285,285|89,285|89,0.0026666666666666666,0.4453222222222222
1,10|18|23|29|41,187,125,125|249,125|249,0.0026666666666666666,0.4453222222222222
1,10|19|20|21|24,187,318,318|56,318|56,0.0026666666666666666,0.4453222222222222
1,10|19|20|22|31,187,307,307|67,307|67,0.0026666666666666666,0.4453222222222222
1,10|19|32|38|40,187,358,358|16,358|16,0.0026666666666666666,0.4453222222222222
1,10|20|23|28|39,187,90,90|284,90|284,0.0026666666666666666,0.4453222222222222
1,10|24|36|38|42,187,296,296|78,296|78,0.0026666666666666666,0.4453222222222222
1,10|25|26|27|29,187,11,11|363,11|363,0.0026666666666666666,0.4453222222222222
1,11|12|17|27|41,187,235,235|139,235|139,0.0026666666666666666,0.4453222222222222
1,11|12|19|32|33,187,322,322|52,322|52,0.0026666666666666666,0.4453222222222222
1,11|13|14|23|42,187,210,210|164,210|164,0.0026666666666666666,0.4453222222222222
1,11|13|17|25|38,187,299,299|75,299|75,0.0026666666666666666,0.4453222222222222
1,11|13|18|21|37,187,186,186|188,186|188,0.0026666666666666666,0.4453222222222222
1,11|14|16|19|33,187,213,213|161,213|161,0.0026666666666666666,0.4453222222222222
1,11|14|23|30|35,187,346,346|28,346|28,0.0026666666666666666,0.4453222222222222
1,11|15|23|26|39,187,161,161|213,161|213,0.0026666666666666666,0.4453222222222222
1,11|16|18|34|36,187,264,264|110,264|110,0.0026666666666666666,0.4453222222222222
1,11|18|30|40|42,187,109,109|265,109|265,0.0026666666666666666,0.4453222222222222
1,11|19|20|27|28,187,110,110|264,110|264,0.0026666666666666666,0.4453222222222222
1,11|19|24|34|39,187,68,68|306,68|306,0.0026666666666666666,0.4453222222222222
1,11|28|31|33|41,187,365,365|9,365|9,0.0026666666666666666,0.4453222222222222
1,12|13|14|31|35,187,165,165|209,165|209,0.0026666666666666666,0.4453222222222222
1,12|14|16|25|28,187,231,231|143,231|143,0.0026666666666666666,0.4453222222222222
1,12|15|29|39|41,187,46,46|328,46|328,0.0026666666666666666,0.4453222222222222
1,12|16|22|31|32,187,292,292|82,292|82,0.0026666666666666666,0.4453222222222222
1,12|17|27|29|32,187,193,193|181,193|181,0.0026666666666666666,0.4453222222222222
1,12|19|20|33|39,187,206,206|168,206|168,0.0026666666666666666,0.4453222222222222
1,12|21|25|27|34,187,357,357|17,357|17,0.0026666666666666666,0.4453222222222222
1,13|15|16|31|37,187,352,352|22,352|22,0.0026666666666666666,0.4453222222222222
1,13|15|24|29|30,187,243,243|131,243|131,0.0026666666666666666,0.4453222222222222
1,13|16|17|22|25,187,153,153|221,153|221,0.0026666666666666666,0.4453222222222222
1,13|16|24|35|36,187,326,326|48,326|48,0.0026666666666666666,0.4453222222222222
1,13|17|30|34|43,187,337,337|37,337|37,0.0026666666666666666,0.4453222222222222
1,13|19|28|39|42,187,160,160|214,160|214,0.0026666666666666666,0.4453222222222222
